locNum	locType	locName	locStartText	sublocNum	sublocName	sublocStartText	itemNum	itemName	itemStartText	response	responseTime	outcome	itemEndText	locEndText
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	1	raven.jpg	raven	2	2.871754099847749	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	2	owl.jpg	owl	1	3.231885000132024	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	3	cheetah.jpg	cheetah	2	3.57705540000461	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	4	tapir.jpg	tapir	1	2.727447499986738	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	5	artichoke.jpg	artichoke	2	2.848866199841723	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	6	plane.jpg	plane	2	3.450212500058115	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	1	ink_pad.jpg	ink pad	1	2.733506800141186	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	2	frying_pan.jpg	frying pan	2	4.140236200066283	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	3	zarajo.JPG	zarajo	2	3.013454500120133	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	4	ski.jpg	ski	1	2.594629399944097	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	5	strawberry.jpg	strawberry	1	3.143157599959522	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	6	leek.jpg	leek	2	3.405230599921197	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	1	grenade.jpg	grenade	2	2.856883300002664	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	2	skateboard.jpg	skateboard	1	3.866440099896863	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	3	boat.jpg	boat	2	2.743283800082281	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	4	church.jpg	church	1	3.683923400007188	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	5	bee.jpg	bee	2	3.857563799945638	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	6	spinning_top.jpg	spinning top	1	3.821600200142711	2	Incorrect	You wake up...
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	1	penguin.jpg	You hear waddling behind you. You see a penguin slowly approaching you.	1	4.120408800197765	2	The penguin is hostile and honks until you leave.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	2	barn_owl.jpg	You hear soft hooting from above. A barn owl glides down.	1	5.604068499989808	1	The owl has a note tied to its leg. The note is directions to treasure.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	3	bat.jpg	You hear the soft flapping of wings. You see a bat swooping through the air towards you.	2	8.378626100020483	2	The bat is friendly and would have led you toward a gold pile.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	4	cow.jpg	A mooing sound grabs your attention. A cow!	1	3.725001599872485	1	The cow is grateful and gives you some milk.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	5	pumpkin.jpg	You come across a large ripe pumpkin.	1	3.996002699946985	2	You open it up. Someone yells at you for wrecking the great magic pumpkin.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	6	motorbike.jpg	A cool-looking motorbike catches your eye.	1	3.189472600119188	1	It works! You ride it around and feel awesome.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	1	paperclip.jpg	You notice a small paperclip.	2	4.260023699840531	2	It could have become animated and offer advice for your adventure.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	2	pot.jpg	An pot has been left out. It's covered with a lid.	2	5.404384199995548	1	The pot contained an angry bird, which would have attacked you and startled you badly.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
