locNum	locType	locName	locStartText	sublocNum	sublocName	sublocStartText	itemNum	itemName	itemStartText	response	responseTime	outcome	itemEndText	locEndText
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	1	seagull.jpg	You are eating some fries and a bird swoops down. It is a seagull stealing your fries.	1	2.61729809991084	1	It appreciates your generosity and offers you coins in return.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	2	hen.jpg	You hear a soft clucking. It is a roosting hen sitting on something shiny.	1	3.737542700022459	2	She gets angry and pecks your hand.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	3	zebra.jpg	You see an animal galloping. It is a young Zebra.	1	4.077143299859017	2	He is skittish and runs away.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	4	giraffe.jpg	You notice a large yellow animal. It is a giraffe eating some leaves.	1	5.657221299828961	2	They hate those leaves and whip their head at you. It hurts.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	5	chard.jpg	You notice a bundle of colourful greenery. It is a bundle of chard with a note.	1	4.438020499888808	1	It is a note complimenting you on your best qualities, and offering you the bundle of chard.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	6	train.jpg	You come across an abandoned train. It looks interesting but scary.	1	3.317475400166586	1	You have a fun time exploring the abandoned train.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	1	paperclip.jpg	You notice a small paperclip.	1	1.122498899931088	1	It becomes animate and offers you advice for your adventure.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	2	cup.jpg	You notice a cup filled with a mystery liquid.	2	2.531936600105837	2	You would have felt smarter and faster after drinking from it.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	3	anchovy.jpg	You are feeling quite peckish. You find a can of anchovies, but its old.	2	3.387044799979776	2	It would have still tasted fresh and you would have still been able to enjoy it.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	4	doll.jpg	You notice a doll laying on the ground.	2	1.95553859998472	1	The doll is haunted and would've yelled at you.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	5	avocado.jpg	You notice a black object on the ground. You pick it up and its an avocado.	2	9.344359900103882	2	You would have found a ring where the avocado pit should be.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	6	red_cabbage.jpg	You find a small package. Inside is a red cabbage.	1	3.177090399898589	1	The red cabbage makes a good addition to your meals.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	1	arrow.jpg	You are trying to pry open a cupboard and spot an arrow.	1	3.768720299936831	2	You cut open your hand trying.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	2	plane.jpg	You come across a plane set intended for children.	1	3.431504199979827	2	You feel weird and out of place and cannot enjoy it.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	3	cart.jpg	You see an old style cart. It looks heavy.	1	3.235884499968961	1	You are surprised at your strength and impress yourself.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	4	factory.jpg	There's a picture of a factory nearby.	1	3.654929299838841	1	You find the shapes in the picture pleasing and feel uplifted.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	5	butterfly.jpg	You see a colourful flash. It is a butterfly on a mission.	1	4.183459199965	2	You are led to a pile of garbage. You feel obligated to clean it up and waste an evening.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	6	ludo.jpg	You come across some people playing a game of ludo. It looks fun.	1	3.85399440000765	1	They welcome you warmly and you have a good time.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	1	goldfinch.jpg	goldfinch	1	2.842346000019461	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	2	pheasant.jpg	pheasant	2	5.586459300015122	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	3	cat.jpg	cat	1	0.7097124001011252	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	4	kangaroo.jpg	kangaroo	1	1.117531399941072	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	5	cabbage.jpg	cabbage	1	1.397650999948382	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	6	tractor.jpg	tractor	1	2.200264899991453	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	1	stapler.jpg	stapler	2	1.538812499959022	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	2	frying_pan.jpg	frying pan	1	1.421973400050774	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	3	pie.jpg	pie	1	0.9297820997890085	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	4	skittle.jpg	skittle	1	4.394517800072208	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	5	grapes.jpg	grapes	1	0.9182111998088658	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	6	cucumber.jpg	cucumber	1	1.579124900046736	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	1	crossbow.jpg	crossbow	2	2.138187899952754	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	2	paragliding.jpg	paragliding	1	2.468301499960944	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	3	boat.jpg	boat	1	1.418681900016963	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	4	mill.jpg	mill	1	2.667717000003904	1	Correct	You wake up...
