locNum	locType	locName	locStartText	sublocNum	sublocName	sublocStartText	itemNum	itemName	itemStartText	response	responseTime	outcome	itemEndText	locEndText
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	1	hummingbird.jpg	You see a flash of colour flash past. Its a little hummingbird.	1	3.848008800000002	1	The hummingbird is grateful and shows you a cool trick.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	2	pheasant.jpg	You come across a sleeping bird. It is a pheasant.	1	4.735463100000004	1	It was running late to get the worm and is grateful you woke it up.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	3	horse.jpg	You hear a whinny in the distance. It is a horse.	1	5.585737100000017	2	He takes you to the middle of nowhere and dumps you. Its a long walk back.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	4	dromedary.jpg	You see something moving slowly. It is a large camel.	2	4.169799500000011	1	You would have ended up nowhere and wasted your time.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	5	cabbage.jpg	You find a large cabbage sitting around, and notice an animal eating it.	2	5.369679700000006	2	You would have stopped the animal from getting sick.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	6	motorbike.jpg	You see a cool looking motorcycle.	2	4.528628099999992	2	You would have felt very cool and would have walked away with confidence.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	1	rubber_stamp.jpg	You come across a small wooden rubber stamp. The symbol glow faintly.	1	11.8193728	1	It bestows you with great knowledge of the world around you.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	2	frying_pan.jpg	You are trying to nail something into wall. You don't have a hammer, but see a frying pan.	1	6.523468799999989	2	You miss the nail and hit your thumb.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	3	fritter.jpg	You smell something delicious. You see a fritter.	1	3.201141899999982	2	It is too hot and burns your mouth.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	4	racket.jpg	You come across an old racket and ball.	1	6.109003499999972	1	You hit it around and get a long streak going of no misses.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	5	kiwi_fruit.jpg	You see a small furry object. It is a kiwi fruit.	1	6.640099299999974	2	It is an odd texture and gives you the ick.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	6	asparagus.jpg	You notice some asparagus.	2	1.602141800000027	1	The asparagus would have had a funky taste.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	1	arrow.jpg	You are trying to pry open a cupboard and spot an arrow.	1	7.909414900000002	1	You pry it open successfully and find some loot.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	2	plane.jpg	You come across a plane set intended for children.	2	7.065939899999989	2	It would have still been fun, even if you were not the intended audience.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	3	van.jpg	You come across an old white van. you see something glint in the front window.	2	9.133926299999985	2	You would have found a small pocket watch with a heart on it.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	4	pyramid.jpg	You notice a picture of a pyramid.	1	5.247208100000023	2	Looking at it closely makes you feel sad and hollow.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	5	centipede.jpg	You feel something crawl on your leg. It is a centipede.	1	2.514371400000016	1	It is now dead and you feel better.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	6	soccer_ball.jpg	You find a half deflated soccer ball.	2	2.21568400000001	1	It would not have worked well at all and you would have been disappointed.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	1	penguin.jpg	penguin	1	1.881725599999982	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	2	seagull.jpg	seagull	1	2.671431699999971	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	3	tapir.jpg	tapir	2	2.410014200000035	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	4	lioness.jpg	lioness	2	1.190481500000033	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	5	turnip.jpg	turnip	2	3.073995099999991	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	6	paragliding.jpg	paragliding	2	1.668526399999962	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	1	pencil_sharpener.jpg	pencil sharpener	2	1.369553699999983	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	2	sharpening_steel.jpg	sharpening steel	1	3.692253999999991	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	3	cookie.jpg	cookie	1	1.53211280000005	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	4	diabolo.jpg	diabolo	2	2.239867000000004	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	5	banana.jpg	banana	1	1.348070300000018	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	6	cucumber.jpg	cucumber	1	1.018993900000055	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	1	slingshot.jpg	slingshot	2	3.885066400000028	1	Correct	You wake up...
