locNum	locType	locName	locStartText	sublocNum	sublocName	sublocStartText	itemNum	itemName	itemStartText	response	responseTime	outcome	itemEndText	locEndText
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	1	kiwi.jpg	You see a small hopping creature. It is a kiwi bird.	1	8.907126500009326	1	It thinks you are a fellow kiwi bird and enjoys your company.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	2	hummingbird.jpg	You see a flash of colour flash past. Its a little hummingbird.	1	4.784708099992713	1	The hummingbird is grateful and shows you a cool trick.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	3	zebra.jpg	You see an animal galloping. It is a young Zebra.	1	4.237408099987078	2	He is skittish and runs away.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	4	crocodile.jpg	You see a slow moving green animal. It is a crocodile.	2	4.403300399979344	2	It would have done a little dance and you would have enjoyed it.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	5	artichoke.jpg	You come across a green spiky vegetable. It is an artichoke.	1	5.53861250000773	2	You did not realize it needs to be cooked first. It tastes bad.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	6	plane.jpg	You come across a plane set intended for children.	2	6.566016099997796	1	You would have felt weird and awkward and would not have been able to enjoy it.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	1	folder.jpg	You are snooping and come across a folder. It writes in big letters "Top secret! Do not open".	2	6.396943700005068	1	Inside would have been a booby trap with ink, and you would have gotten covered.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	2	small_saucepan.jpg	You are trying to make some eggs. You find a saucepan, but it is someone else's.	2	4.885628100018948	1	They would have given you a weird look and would have said no. You would have felt embarrassed.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	3	pasty.jpg	You wander upon someone's plate, overflowing with pasty's.	1	6.296665600006236	2	Someone notices you and chases after you for a long time yelling.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	4	doll.jpg	You notice a doll laying on the ground.	2	3.362833600025624	1	The doll is haunted and would've yelled at you.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
