locNum	locType	locName	locStartText	sublocNum	sublocName	sublocStartText	itemNum	itemName	itemStartText	response	responseTime	outcome	itemEndText	locEndText
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	1	penguin.jpg	You hear waddling behind you. You see a penguin slowly approaching you.	1	2.685053700000026	2	The penguin is hostile and honks until you leave.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	2	kiwi.jpg	You see a small hopping creature. It is a kiwi bird.	2	4.127364099999966	1	It would have thought you were mocking it and would have hopped away in shame.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	3	giraffe.jpg	You notice a large yellow animal. It is a giraffe eating some leaves.	1	9.233017800000027	2	They hate those leaves and whip their head at you. It hurts.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	4	rhino.jpg	You see a large gray animal. It is a rhino with something stuck on its foot.	2	2.031613300000004	1	It was bling and the rhino would have chased you down.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	5	cabbage.jpg	You find a large cabbage sitting around, and notice an animal eating it.	2	2.316027099999985	1	The animal would have gotten aggressive and would have chased after you and the cabbage.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	6	tractor.jpg	Your feet are getting tired. You find a tractor.	2	2.621135999999979	2	It would have been nice and cozy and you would have slept a long time.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	1	stapler.jpg	You want to put a sign up. You come across a wobbly stapler.	1	4.427515800000037	2	Your hand slips and you staple the table. An older woman yells at you.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	2	sharpening_steel.jpg	You are grumpy your knives are dull. You come across a convenient sharpening steel.	2	2.756198100000006	1	You would not have been able to use it properly, and would have damaged your knives in the process.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	3	steak.jpg	You smell a delicious meaty smell. It is a freshly cooked steak, being cooked by a large worm.	2	3.543864500000041	2	He would have offered you your own steak and you would have enjoyed your meal together.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	4	ski.jpg	You are walking and knock over some skis. They break.	1	3.635241300000018	2	Someone catches you in the process and charges you alot of money.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	5	custard_apple.jpg	You see a small fruit. It is a custard apple.	2	2.192149599999993	1	Someone would have noticed you taking it and would have chased you off with a broom.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	6	onion.jpg	You are offered some fresh veggies in a basket. Amongst them are some onions.	1	8.340876600000001	1	They are fresh from the garden and smell amazing.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	1	gun.jpg	You come across an old seemingly non-functional gun.	2	2.274456899999961	1	You would have felt silly and embarrassed	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	2	paragliding.jpg	You come across some paragliding equipment, but there is rope that is wearing through.	1	5.284476900000072	2	The owner gets angry that you touched his equipment and storms away.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	3	scooter.jpg	You see a scooter laying on the ground. You remember how you used to do cool tricks.	2	3.505185900000015	1	You would have hit your ankle really hard and would have been grumpy.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	4	skyscraper.jpg	Oddly, you see a photograph of a tall building.	2	5.190969100000075	1	It's just a boring tower with no meaning whatsoever and you would have wasted your time.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	5	centipede.jpg	You feel something crawl on your leg. It is a centipede.	2	3.230667899999958	2	It would have died and you would have felt better.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
1	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	6	skittle.jpg	You come across a bowling game. Your goal is to knock over the skittle.	2	2.673089899999923	2	You would have hit all the skittle and would have felt immense pride.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	1	sparrow.jpg	sparrow	2	4.129608500000018	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	2	goose.jpg	goose	2	1.212492999999995	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	3	horse.jpg	horse	1	0.7721771000000217	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	4	cheetah.jpg	cheetah	1	0.8373584999999366	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	5	eggplant.jpg	eggplant	1	1.584713100000045	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	6	skateboard.jpg	skateboard	1	1.275901500000032	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	1	square.jpg	square	1	2.873449400000027	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	2	fondue.jpg	fondue	1	1.816546399999993	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	3	zarajo.JPG	zarajo	1	2.01972689999991	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	4	ball.jpg	ball	1	2.990697000000068	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	5	redcurrant.jpg	redcurrant	1	1.786785000000009	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	6	artichoke.jpg	artichoke	1	1.294011500000011	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	1	grenade.jpg	grenade	2	2.50523940000005	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	2	car.jpg	car	1	2.081831199999897	1	Correct	You wake up...
2	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	3	bus.jpg	bus	1	0.8696373000000222	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	4	shanty.jpg	shanty	2	1.612787000000026	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	5	spider.jpg	spider	2	1.096664200000077	2	Incorrect	You wake up...
2	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	6	table_football.jpg	table football	1	1.839167499999917	1	Correct	You wake up...
3	1	farmhouse	In the distance you see a simple farmhouse. You cautiously decide to approach and explore inside....	1	farmhouselivingroom	The front door opens into a living room area. You look around and notice several objects.	1	sunflower.jpg	You see a large flower. It is a sunflower with lots of seeds.	1	3.456917500000031	1	You take the seeds to roast later for a snack.	You feel it's time to leave the house, so you exit out the back door and continue on your journey.
3	1	farmhouse	In the distance you see a simple farmhouse. You cautiously decide to approach and explore inside....	1	farmhouselivingroom	The front door opens into a living room area. You look around and notice several objects.	2	lamp.jpg	You see a gorgeous lamp.	2	1.594047299999943	1	The lightbulb is burnt and you would have wasted your time.	You feel it's time to leave the house, so you exit out the back door and continue on your journey.
