locNum	locType	locName	locStartText	sublocNum	sublocName	sublocStartText	itemNum	itemName	itemStartText	response	responseTime	outcome	itemEndText	locEndText
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	1	pheasant.jpg	pheasant	1	5.08296180004254	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	2	partridge.jpg	partridge	1	2.063013200182468	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	3	cheetah.jpg	cheetah	1	6.698591699823737	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	4	armadillo.jpg	armadillo	1	1.63617409998551	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	5	red_cabbage.jpg	red cabbage	2	1.466778300236911	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	6	train.jpg	train	1	1.581259900238365	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	1	eraser.jpg	eraser	1	3.695514199789613	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	2	small_saucepan.jpg	small saucepan	1	4.863285999745131	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	3	pasty.jpg	pasty	1	1.746709600090981	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	4	doll.jpg	doll	2	1.292816000059247	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	5	coconut.jpg	coconut	1	2.007639700081199	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	6	chard.jpg	chard	1	2.913579999934882	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	1	bayonet.jpg	bayonet	2	2.181076599750668	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	2	paragliding.jpg	paragliding	1	2.320576000027359	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	3	plane.jpg	plane	2	3.853198099881411	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	4	church.jpg	church	2	7.431960300076753	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	5	cockroach.jpg	cockroach	1	3.407889199908823	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	6	diabolo.jpg	diabolo	2	2.372163400053978	2	Incorrect	You wake up...
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	1	duck.jpg	You feel soft feathers brush against your leg. It is a duck quacking at you.	1	4.392839199863374	1	It is thrilled and befriends you.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	2	hen.jpg	You hear a soft clucking. It is a roosting hen sitting on something shiny.	2	7.846546699758619	1	She would have gotten angry and would have pecked your hand.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	3	elephant.jpg	You see a large slow moving gray object. It is a large elephant.	1	5.08549809968099	1	It feels wrinkly and nice.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	4	zebra.jpg	You see an animal galloping. It is a young Zebra.	2	4.600595899857581	2	He would have let you pet him and become friends.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	5	spinach.jpg	You come across some natural greenery. It is a large plant of spinach.	1	3.097575100138783	2	It makes you weaker and weaker,	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	1	lighthousegarden	Outside of the lighthouse is a large garden. It's a pleasant day and you decide to look around.	6	cart.jpg	You see an old style cart. It looks heavy.	1	6.458831800147891	2	The cart is old and the wheel pops off while you try to move it.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	1	square.jpg	You want to measure some things. You come across a square in pieces.	1	3.538067399989814	1	You put it back together and you can measure well.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	2	churrera.jpg	You smell a delicious smell. Someone is making churros with a churrera, and offers to teach you.	2	7.326744999736547	2	You would have learned a new skill for at home and would have had a tasty snack.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	3	Chorizo.JPG	You are offered some fresh sausage to eat. It is chorizo.	1	3.621759099885821	1	It is delicious and you make friends with the generous person.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	4	dart.jpg	You are trying to open a can. You can only find an old dart.	2	1.513592599891126	2	You would have struggled but you would have still been able to open the can.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	5	strawberry.jpg	You see a small bundle of strawberries in a container.	2	7.259090399835259	1	They are not yours and you would have felt guilty.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	2	lighthouseinterior	Inside the lighthouse it is dark and quiet. It seems abandoned. Or is it?	6	pepper.jpg	You are eating a bland sandwich. You find some pepper.	1	3.291655600070953	2	The pepper makes it too spicy and inedible.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	1	bow.jpg	You want to grab something up high. You see an old bow.	2	4.043400099966675	1	It would have gotten caught and the string would have broken.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	2	car.jpg	You are looking for any treasure. You see a car trunk.	2	3.355897300411016	2	You would have surprisingly found some things of value.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	3	tractor.jpg	Your feet are getting tired. You find a tractor.	1	10.092010400258	1	It is nice warm and cozy and you sleep a long time.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	4	palace.jpg	You notice a postcard of a palace.	1	3.216924500185996	1	You read a kind and uplifting note.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	5	scorpion.jpg	You notice a red thing dart across the floor. You see a small scorpion.	2	1.036556900013238	2	You two would have had mutual respect and left each other alone.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
2	1	lighthouse	It is somewhat dark out, and you notice a bright light high up on a cliff. It's a lighthouse, and you decide to investigate....	3	lighthouserear	Behind the lighthouse is an old garage with dusty windows. As you enter you are greeted by the smell of old motor oil.	6	spinning_top.jpg	You are walking and find a crying child who is holding a broken spinning top.	1	5.64189019985497	2	You break it further and the child cries harder.	Leaving the lighthouse, you look back and wonder where the occupants may have gone to. Your journey continues.
3	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	1	boomerang.jpg	boomerang	1	1.550074799917638	1	Correct	You wake up...
3	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	2	balalaika.jpg	balalaika	2	3.228337400127202	2	Incorrect	You wake up...
3	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	3	wardrobe.jpg	wardrobe	1	1.382996200118214	2	Incorrect	You wake up...
3	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	4	steak.jpg	steak	1	2.284122299868613	1	Correct	You wake up...
3	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	5	granary.jpg	granary	2	3.545670700259507	2	Incorrect	You wake up...
3	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	6	orange.jpg	orange	1	0.9864526996389031	1	Correct	You wake up...
3	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	1	bedside_table.jpg	bedside table	1	2.231819699984044	2	Incorrect	You wake up...
3	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	2	bracelet.jpg	bracelet	1	2.741808299906552	1	Correct	You wake up...
3	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	3	screwdriver.jpg	screwdriver	2	1.709784000180662	1	Correct	You wake up...
3	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	4	clarinet.jpg	clarinet	1	1.122054199688137	2	Incorrect	You wake up...
3	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	5	mosquito.jpg	mosquito	2	1.355932199861854	2	Incorrect	You wake up...
3	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	6	ruler.jpg	ruler	1	1.263502399902791	1	Correct	You wake up...
3	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	1	hippopotamus.jpg	hippopotamus	1	1.344523200299591	1	Correct	You wake up...
3	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	2	goldfinch.jpg	goldfinch	1	1.269585399888456	2	Incorrect	You wake up...
3	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	3	pine_kernel.jpg	pine kernel	1	2.156096999999136	1	Correct	You wake up...
3	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	4	celery.jpg	celery	2	2.135499000083655	2	Incorrect	You wake up...
3	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	5	ball.jpg	ball	1	1.46864499989897	1	Correct	You wake up...
3	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	6	ski.jpg	ski	1	1.036400999873877	2	Incorrect	You wake up...
4	1	castle	It starts to rain and you look for shelter. You see a tall stony castle and hurry inside....	1	castlehall	The gates open to a great hall. You decide to investigate while you dry off.	1	revolver.jpg	You find an old antique. It is an ancient revolver.	2	3.126787800341845	2	You would have seen the ghost of the owner, he would have given you the antique. 	The rain stopped and your curiosity is satiated. You continue on your journey.
4	1	castle	It starts to rain and you look for shelter. You see a tall stony castle and hurry inside....	1	castlehall	The gates open to a great hall. You decide to investigate while you dry off.	2	violin.jpg	You come across a violin that plays itself.	1	3.355830200016499	1	It puts on an extravagant show and you feel inspired to play.	The rain stopped and your curiosity is satiated. You continue on your journey.
4	1	castle	It starts to rain and you look for shelter. You see a tall stony castle and hurry inside....	1	castlehall	The gates open to a great hall. You decide to investigate while you dry off.	3	table.jpg	You are carrying alot of heavy things. Luckily there is a table to leave some things on for now.	1	4.192150500137359	2	The table breaks and all your things fall to the floor.	The rain stopped and your curiosity is satiated. You continue on your journey.
4	1	castle	It starts to rain and you look for shelter. You see a tall stony castle and hurry inside....	1	castlehall	The gates open to a great hall. You decide to investigate while you dry off.	4	paella.jpg	You are rummaging when a plate of food magically appears. It is fresh paella and it is floating around.	2	2.744216399732977	1	The plate would have gotten angry and would have thrown paella at you.	The rain stopped and your curiosity is satiated. You continue on your journey.
4	1	castle	It starts to rain and you look for shelter. You see a tall stony castle and hurry inside....	1	castlehall	The gates open to a great hall. You decide to investigate while you dry off.	5	pyramid.jpg	You notice a picture of a pyramid.	1	3.289737899787724	1	Looking at it closely you notice a small motivational message.	The rain stopped and your curiosity is satiated. You continue on your journey.
4	1	castle	It starts to rain and you look for shelter. You see a tall stony castle and hurry inside....	1	castlehall	The gates open to a great hall. You decide to investigate while you dry off.	6	fig.jpg	You bite into a cookie. You notice a fig inside.	2	4.63348100008443	2	You could have enjoyed a delicious cookie.	The rain stopped and your curiosity is satiated. You continue on your journey.
4	1	castle	It starts to rain and you look for shelter. You see a tall stony castle and hurry inside....	2	castlebedroom	You wander deeper into the castle, and find an ancient bedroom. You walk in.	1	Chest_of_drawers.jpg	You are rummaging through some things. You find something sticking out of a chest of drawers.	2	3.588330700062215	2	You would have found a large jacket with a note inside cheering you on.	The rain stopped and your curiosity is satiated. You continue on your journey.
4	1	castle	It starts to rain and you look for shelter. You see a tall stony castle and hurry inside....	2	castlebedroom	You wander deeper into the castle, and find an ancient bedroom. You walk in.	2	ring.jpg	You find an old envelope addressed to a stranger. Inside is a ring, but it gives off a weird energy.	2	3.638422800228	1	It would have left a burn on your finger.	The rain stopped and your curiosity is satiated. You continue on your journey.
4	1	castle	It starts to rain and you look for shelter. You see a tall stony castle and hurry inside....	2	castlebedroom	You wander deeper into the castle, and find an ancient bedroom. You walk in.	3	handsaw.jpg	You are trying to slice some bread for sandwiches and lost your knife. You do find an old handsaw.	2	2.167448699939996	2	It would have worked surprisingly well and you would have had tasty sandwiches.	The rain stopped and your curiosity is satiated. You continue on your journey.
4	1	castle	It starts to rain and you look for shelter. You see a tall stony castle and hurry inside....	2	castlebedroom	You wander deeper into the castle, and find an ancient bedroom. You walk in.	4	drum.jpg	You see a large drum in the corner. It looks brand new.	1	2.215694999787956	1	You find yourself possessed with the spirit of a drummer and perform perfectly.	The rain stopped and your curiosity is satiated. You continue on your journey.
