locNum	locType	locName	locStartText	sublocNum	sublocName	sublocStartText	itemNum	itemName	itemStartText	response	responseTime	outcome	itemEndText	locEndText
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	1	penguin.jpg	penguin	1	1.736302899982547	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	2	magpie.jpg	magpie	2	3.740253099997062	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	3	dromedary.jpg	dromedary	1	3.008726300002309	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	4	zebra.jpg	zebra	1	3.248135200003162	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	5	lettuce.jpg	lettuce	1	2.602866800007178	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	1	dreaminterior	You keep dreaming	6	train.jpg	train	1	2.106345299980603	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	1	pencil_sharpener.jpg	pencil sharpener	2	1.651578899996821	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	2	fondue.jpg	fondue	1	4.102996300003724	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	3	pasty.jpg	pasty	1	4.52997730000061	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	4	skittle.jpg	skittle	2	4.923773499991512	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	5	peach.jpg	peach	1	1.077460200001951	2	Incorrect	You wake up...
1	2	dream	You fall asleep and begin to dream...	2	dreaminterior	You keep dreaming	6	potato.jpg	potato	1	1.462501800007885	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	1	gun.jpg	gun	2	2.66665290002129	1	Correct	You wake up...
1	2	dream	You fall asleep and begin to dream...	3	dreaminterior	You keep dreaming	2	ship.jpg	ship	1	2.745601900009206	2	Incorrect	You wake up...
