onset	duration	sample	value
0	n/a	0	boundary
0	0.001	0	actiCAP Active Shield On
61.266	0.001	61266	S  1
66.549	0.001	66549	S  2
69.949	0.001	69949	S  3
73.358	0.001	73358	S  5
73.782	0.001	73782	S  7
74.799	0.001	74799	S  9
82.182	0.001	82182	S  3
86.071	0.001	86071	S  4
86.665	0.001	86665	S  8
87.698	0.001	87698	S  9
90.348	0.001	90348	S  3
94.625	0.001	94625	S  4
95.098	0.001	95098	S  8
96.115	0.001	96115	S  9
98.898	0.001	98898	S  3
101.012	0.001	101012	S  5
101.581	0.001	101581	S  7
102.598	0.001	102598	S  9
105.115	0.001	105115	S  3
107.626	0.001	107626	S  4
108.216	0.001	108216	S  7
109.231	0.001	109231	S  9
110.848	0.001	110848	S  3
113.923	0.001	113923	S  4
114.498	0.001	114498	S  8
115.514	0.001	115514	S  9
119.031	0.001	119031	S  2
122.747	0.001	122747	S  3
126.447	0.001	126447	S  4
126.897	0.001	126897	S  7
127.914	0.001	127914	S  9
130.43	0.001	130430	S  3
132.897	0.001	132897	S  5
133.43	0.001	133430	S  8
134.447	0.001	134447	S  9
136.597	0.001	136597	S  3
142.136	0.001	142136	S  5
142.564	0.001	142564	S  8
143.58	0.001	143580	S  9
146.146	0.001	146146	S  3
148.82	0.001	148820	S  4
149.263	0.001	149263	S  8
150.28	0.001	150280	S  9
153.546	0.001	153546	S  3
157.544	0.001	157544	S  5
158.063	0.001	158063	S  7
159.079	0.001	159079	S  9
161.429	0.001	161429	S  3
165.565	0.001	165565	S  5
166.013	0.001	166013	S  7
167.029	0.001	167029	S  9
169.263	0.001	169263	S  2
174.962	0.001	174962	S  3
178.54	0.001	178540	S  4
179.129	0.001	179129	S  8
180.145	0.001	180145	S  9
182.695	0.001	182695	S  3
185.003	0.001	185003	S  4
185.596	0.001	185596	S  8
186.612	0.001	186612	S  9
188.462	0.001	188462	S  3
190.663	0.001	190663	S  5
191.245	0.001	191245	S  8
192.262	0.001	192262	S  9
194.595	0.001	194595	S  3
196.991	0.001	196991	S  4
197.595	0.001	197595	S  7
198.612	0.001	198612	S  9
200.795	0.001	200795	S  3
204.215	0.001	204215	S  5
204.745	0.001	204745	S  7
205.762	0.001	205762	S  9
207.895	0.001	207895	S  3
210.503	0.001	210503	S  4
211.045	0.001	211045	S  7
212.061	0.001	212061	S  9
218.944	0.001	218944	S 11
221.028	0.001	221028	S 12
222.611	0.001	222611	S 13
224.356	0.001	224356	S 15
224.894	0.001	224894	S 18
225.911	0.001	225911	S 19
226.677	0.001	226677	S 13
228.377	0.001	228377	S 14
228.894	0.001	228894	S 18
229.911	0.001	229911	S 19
230.394	0.001	230394	S 13
232.454	0.001	232454	S 15
233.011	0.001	233011	S 17
234.027	0.001	234027	S 19
234.878	0.001	234878	S 13
238.066	0.001	238066	S 15
238.644	0.001	238644	S 17
239.661	0.001	239661	S 19
240.277	0.001	240277	S 13
241.528	0.001	241528	S 14
242.077	0.001	242077	S 17
243.094	0.001	243094	S 19
243.66	0.001	243660	S 13
245.745	0.001	245745	S 15
246.36	0.001	246360	S 18
247.377	0.001	247377	S 19
247.794	0.001	247794	S 12
248.91	0.001	248910	S 13
250.345	0.001	250345	S 14
250.827	0.001	250827	S 17
251.844	0.001	251844	S 19
252.477	0.001	252477	S 13
253.661	0.001	253661	S 14
254.21	0.001	254210	S 18
255.227	0.001	255227	S 19
255.777	0.001	255777	S 13
257.455	0.001	257455	S 14
257.91	0.001	257910	S 18
258.927	0.001	258927	S 19
259.477	0.001	259477	S 13
261.969	0.001	261969	S 14
262.426	0.001	262426	S 18
263.444	0.001	263444	S 19
263.843	0.001	263843	S 13
265.234	0.001	265234	S 15
265.66	0.001	265660	S 17
266.676	0.001	266676	S 19
267.193	0.001	267193	S 13
268.093	0.001	268093	S 15
268.61	0.001	268610	S 17
269.626	0.001	269626	S 19
270.093	0.001	270093	S 12
270.893	0.001	270893	S 13
272.184	0.001	272184	S 14
272.726	0.001	272726	S 18
273.743	0.001	273743	S 19
274.159	0.001	274159	S 13
275.391	0.001	275391	S 14
275.943	0.001	275943	S 17
276.96	0.001	276960	S 19
277.443	0.001	277443	S 13
278.515	0.001	278515	S 14
279.076	0.001	279076	S 17
280.093	0.001	280093	S 19
280.593	0.001	280593	S 13
282.154	0.001	282154	S 15
282.693	0.001	282693	S 17
283.709	0.001	283709	S 19
284.293	0.001	284293	S 13
285.387	0.001	285387	S 14
285.859	0.001	285859	S 18
286.876	0.001	286876	S 19
287.442	0.001	287442	S 13
288.841	0.001	288841	S 14
289.309	0.001	289309	S 18
290.326	0.001	290326	S 19
293.076	0.001	293076	S  1
301.175	0.001	301175	S  2
303.709	0.001	303709	S  3
308.044	0.001	308044	S  5
308.592	0.001	308592	S  8
309.608	0.001	309608	S  9
311.592	0.001	311592	S  3
315.002	0.001	315002	S  4
315.442	0.001	315442	S  7
316.458	0.001	316458	S  9
317.725	0.001	317725	S  3
320.491	0.001	320491	S  4
321.058	0.001	321058	S  8
322.075	0.001	322075	S  9
323.141	0.001	323141	S  3
325.557	0.001	325557	S  5
326.025	0.001	326025	S  7
327.041	0.001	327041	S  9
328.841	0.001	328841	S  3
332.16	0.001	332160	S  5
332.658	0.001	332658	S  7
333.674	0.001	333674	S  9
335.591	0.001	335591	S  3
338.158	0.001	338158	S  4
338.624	0.001	338624	S  8
339.641	0.001	339641	S  9
341.658	0.001	341658	S  2
347.691	0.001	347691	S  3
349.249	0.001	349249	S  5
349.724	0.001	349724	S  7
350.741	0.001	350741	S  9
352.674	0.001	352674	S  3
354.992	0.001	354992	S  4
355.574	0.001	355574	S  8
356.591	0.001	356591	S  9
357.774	0.001	357774	S  3
360.473	0.001	360473	S  5
360.941	0.001	360941	S  7
361.957	0.001	361957	S  9
363.24	0.001	363240	S  3
366.046	0.001	366046	S  4
366.49	0.001	366490	S  8
367.507	0.001	367507	S  9
368.873	0.001	368873	S  3
370.652	0.001	370652	S  5
371.24	0.001	371240	S  8
372.273	0.001	372273	S  9
374.307	0.001	374307	S  3
375.916	0.001	375916	S  4
376.49	0.001	376490	S  7
377.506	0.001	377506	S  9
379.475	0.001	379475	S  2
382.49	0.001	382490	S  3
385.638	0.001	385638	S  5
386.123	0.001	386123	S  7
387.14	0.001	387140	S  9
388.956	0.001	388956	S  3
391.551	0.001	391551	S  5
392.056	0.001	392056	S  7
393.073	0.001	393073	S  9
394.639	0.001	394639	S  3
397.162	0.001	397162	S  4
397.689	0.001	397689	S  8
398.706	0.001	398706	S  9
400.922	0.001	400922	S  3
403.11	0.001	403110	S  5
403.722	0.001	403722	S  8
404.739	0.001	404739	S  9
406.556	0.001	406556	S  3
